cve_concatenada,cve_rha,nom_rha,probabilidad,t_prob
26043,2,Noroeste,29.17940807,Baja
26044,2,Noroeste,59.78824833,Media
26045,2,Noroeste,43.79928623,Media
26046,2,Noroeste,57.66345085,Media
26047,2,Noroeste,79.04379133,Alta
26048,2,Noroeste,33.23258083,Baja
26049,2,Noroeste,96.55227712,Muy Alta
26050,2,Noroeste,45.80630662,Media
26051,2,Noroeste,68.62034534,Alta
26052,2,Noroeste,57.36885558,Media
26053,2,Noroeste,22.55102899,Baja
26054,2,Noroeste,3.644052367,Muy Baja
26055,2,Noroeste,95.3317294,Muy Alta
26056,2,Noroeste,83.50434268,Muy Alta
26057,2,Noroeste,70.93194227,Alta
26058,2,Noroeste,43.10368054,Media
26059,2,Noroeste,18.13629458,Muy Baja
26060,2,Noroeste,69.25805534,Alta
26061,2,Noroeste,81.26012441,Muy Alta
26062,2,Noroeste,49.7355646,Media
26063,2,Noroeste,22.88177489,Baja
26064,2,Noroeste,79.4747961,Alta
26065,2,Noroeste,29.7505041,Baja
26066,2,Noroeste,25.29355421,Baja
26067,2,Noroeste,39.88503039,Baja
26068,2,Noroeste,54.72469302,Media
26069,2,Noroeste,86.99353626,Muy Alta
26070,2,Noroeste,68.15527029,Alta
26071,2,Noroeste,46.31965436,Media
26072,2,Noroeste,76.49379532,Alta
27001,11,Frontera Sur,39.99908897,Baja
27002,11,Frontera Sur,11.61883433,Muy Baja
27003,11,Frontera Sur,8.970854677,Muy Baja
27004,11,Frontera Sur,2.918127669,Muy Baja
27005,11,Frontera Sur,4.333912747,Muy Baja
27006,11,Frontera Sur,9.963133491,Muy Baja
27007,11,Frontera Sur,16.3769487,Muy Baja
27008,11,Frontera Sur,13.32143389,Muy Baja
27009,11,Frontera Sur,22.09817601,Baja
27010,11,Frontera Sur,15.6266747,Muy Baja
27011,11,Frontera Sur,15.71879332,Muy Baja
27012,11,Frontera Sur,27.32833421,Baja
27013,11,Frontera Sur,11.7698801,Muy Baja
27014,11,Frontera Sur,1.048581155,Muy Baja
27015,11,Frontera Sur,10.24928687,Muy Baja
27016,11,Frontera Sur,55.05046506,Media
27017,11,Frontera Sur,32.34316014,Baja
28001,9,Golfo Norte,3.505374419,Muy Baja
28002,9,Golfo Norte,17.41176212,Muy Baja
28003,9,Golfo Norte,20.59308774,Baja
28004,9,Golfo Norte,9.511088955,Muy Baja
28005,9,Golfo Norte,48.72291576,Media
28006,7,Cuencas Centrales del Norte,80.31148637,Muy Alta
28007,6,Rio Bravo,30.08379085,Baja
28008,9,Golfo Norte,51.94861736,Media
28009,9,Golfo Norte,49.60644187,Media
28010,9,Golfo Norte,42.49684805,Media
28011,9,Golfo Norte,11.67055658,Muy Baja
28012,9,Golfo Norte,19.56395776,Muy Baja
28013,9,Golfo Norte,13.02293248,Muy Baja
28014,6,Rio Bravo,87.24740258,Muy Alta
28015,6,Rio Bravo,87.24543096,Muy Alta
28016,9,Golfo Norte,45.74060706,Media
28017,9,Golfo Norte,1.341995781,Muy Baja
28018,9,Golfo Norte,7.614345234,Muy Baja
28019,9,Golfo Norte,16.48587755,Muy Baja
28020,9,Golfo Norte,54.20269117,Media
28021,9,Golfo Norte,2.257275226,Muy Baja
28022,6,Rio Bravo,78.93796009,Alta
28023,9,Golfo Norte,10.25305762,Muy Baja
28024,6,Rio Bravo,57.65430323,Media
28025,6,Rio Bravo,91.05183148,Muy Alta
28026,7,Cuencas Centrales del Norte,46.97249613,Media
28027,6,Rio Bravo,46.85869584,Media
28028,9,Golfo Norte,30.01696491,Baja
28029,9,Golfo Norte,36.66592025,Baja
28030,9,Golfo Norte,13.6399134,Muy Baja
28031,9,Golfo Norte,41.84889676,Media
28032,6,Rio Bravo,89.0987635,Muy Alta
28033,6,Rio Bravo,69.46907621,Alta
28034,9,Golfo Norte,84.58072471,Muy Alta
28035,9,Golfo Norte,17.95405854,Muy Baja
28036,9,Golfo Norte,98.28489483,Muy Alta
28037,9,Golfo Norte,17.60042568,Muy Baja
28038,9,Golfo Norte,3.600108611,Muy Baja
28039,7,Cuencas Centrales del Norte,29.13225424,Baja
28040,6,Rio Bravo,85.79265149,Muy Alta
28041,9,Golfo Norte,5.267317419,Muy Baja
28042,9,Golfo Norte,55.3569485,Media
28043,9,Golfo Norte,24.63768069,Baja
29001,4,Balsas,17.56,Muy Baja
29002,4,Balsas,18.19,Muy Baja
29003,4,Balsas,54.29,Media
29004,4,Balsas,20.34,Baja
29005,4,Balsas,20.55,Baja
29006,13,Aguas del Valle de Mexico,37.87254488,Baja
29007,4,Balsas,28.03,Baja
29008,4,Balsas,18.5,Muy Baja
29009,4,Balsas,12.68,Muy Baja
29010,4,Balsas,12.43,Muy Baja
29011,4,Balsas,19.96,Muy Baja
29012,4,Balsas,42.87,Media
29013,4,Balsas,9.48,Muy Baja
29014,4,Balsas,26.37,Baja
29015,4,Balsas,43.13,Media
29016,4,Balsas,8.81,Muy Baja
29017,4,Balsas,59.09,Media
29018,4,Balsas,21.71,Baja
29019,4,Balsas,47.87,Media
29020,13,Aguas del Valle de Mexico,34.98007353,Baja
29021,13,Aguas del Valle de Mexico,21.64368148,Baja
29022,4,Balsas,32.49,Baja
29023,4,Balsas,45.12,Media
29024,4,Balsas,6.63,Muy Baja
29025,4,Balsas,27.54,Baja
29026,4,Balsas,7.96,Muy Baja
29027,4,Balsas,27.59,Baja
29028,4,Balsas,8.03,Muy Baja
29029,4,Balsas,27.58,Baja
29030,4,Balsas,36.57,Baja
29031,4,Balsas,12.55,Muy Baja
29032,4,Balsas,29.6,Baja
29033,4,Balsas,13.24,Muy Baja
29034,4,Balsas,30.44,Baja
29035,4,Balsas,21.47,Baja
29036,4,Balsas,24.71,Baja
29037,4,Balsas,50.14,Media
29038,4,Balsas,13.11,Muy Baja
29039,4,Balsas,6.37,Muy Baja
29040,4,Balsas,25.68,Baja
29041,4,Balsas,10.1,Muy Baja
29042,4,Balsas,34.16,Baja
29043,4,Balsas,20.76,Baja
29044,4,Balsas,15.44,Muy Baja
29045,13,Aguas del Valle de Mexico,21.26950022,Baja
29046,4,Balsas,20.58,Baja
29047,4,Balsas,19.55,Muy Baja
29048,4,Balsas,4.67,Muy Baja
29049,4,Balsas,36.1,Baja
29050,4,Balsas,44.15,Media
29051,4,Balsas,17.72,Muy Baja
29052,4,Balsas,55.76,Media
29053,4,Balsas,40.02,Media
29054,4,Balsas,11.7,Muy Baja
29055,4,Balsas,44.23,Media
29056,4,Balsas,42.82,Media
29057,4,Balsas,20.54,Baja
29058,4,Balsas,32.32,Baja
29059,4,Balsas,47.04,Media
29060,4,Balsas,21.99,Baja
30001,10,Golfo Centro,40.6533989,Media
30002,10,Golfo Centro,44.41893432,Media
30003,10,Golfo Centro,37.59392337,Baja
30004,10,Golfo Centro,20.51986344,Baja
30005,10,Golfo Centro,73.85534041,Alta
30006,10,Golfo Centro,90.81037915,Muy Alta
30007,10,Golfo Centro,96.4970907,Muy Alta
30008,10,Golfo Centro,91.12627049,Muy Alta
30009,10,Golfo Centro,57.25309769,Media
30010,10,Golfo Centro,41.2474903,Media
30011,10,Golfo Centro,18.21156671,Muy Baja
30012,10,Golfo Centro,49.23137439,Media
30013,9,Golfo Norte,20.39227127,Baja
30014,10,Golfo Centro,57.8873433,Media
30015,10,Golfo Centro,61.95742576,Alta
30016,10,Golfo Centro,34.1255999,Baja
30017,10,Golfo Centro,36.59180855,Baja
30018,10,Golfo Centro,93.05610993,Muy Alta
30019,10,Golfo Centro,84.00852582,Muy Alta
30020,10,Golfo Centro,84.06270853,Muy Alta
30021,10,Golfo Centro,65.36820097,Alta
30022,10,Golfo Centro,69.09258223,Alta
30023,10,Golfo Centro,61.05894977,Alta
30024,10,Golfo Centro,66.69265008,Alta
30025,10,Golfo Centro,50.66904415,Media
30026,10,Golfo Centro,27.46719496,Baja
30027,9,Golfo Norte,87.29648508,Muy Alta
30028,10,Golfo Centro,3.88576839,Muy Baja
30029,10,Golfo Centro,76.98240761,Alta
30030,10,Golfo Centro,40.69330899,Media
30031,10,Golfo Centro,98.47616259,Muy Alta
30032,10,Golfo Centro,55.36222011,Media
30033,10,Golfo Centro,40.56314595,Media
30034,10,Golfo Centro,18.36147449,Muy Baja
30035,9,Golfo Norte,72.83671026,Alta
30036,10,Golfo Centro,51.99280225,Media
30037,10,Golfo Centro,81.39845161,Muy Alta
30038,10,Golfo Centro,19.74077917,Muy Baja
30039,10,Golfo Centro,25.46080395,Baja
30040,10,Golfo Centro,14.87972953,Muy Baja
30041,10,Golfo Centro,97.72520528,Muy Alta
30042,10,Golfo Centro,67.88629309,Alta
30043,10,Golfo Centro,98.72932549,Muy Alta
30044,10,Golfo Centro,21.40926802,Baja
30045,10,Golfo Centro,45.76185239,Media
30046,10,Golfo Centro,58.97752323,Media
30047,10,Golfo Centro,69.61108917,Alta
30048,10,Golfo Centro,7.136103911,Muy Baja
30049,10,Golfo Centro,90.66579712,Muy Alta
30050,10,Golfo Centro,92.35158311,Muy Alta
30051,10,Golfo Centro,81.17030398,Muy Alta
30052,10,Golfo Centro,65.07107841,Alta
30053,10,Golfo Centro,35.29632383,Baja
30054,10,Golfo Centro,48.8867863,Media
30055,9,Golfo Norte,94.647933,Muy Alta
30056,9,Golfo Norte,82.53691526,Muy Alta
30057,10,Golfo Centro,75.75147682,Alta
30058,9,Golfo Norte,57.73006732,Media
30059,10,Golfo Centro,29.39897412,Baja
30060,9,Golfo Norte,85.74862559,Muy Alta
30061,10,Golfo Centro,51.81099407,Media
30062,10,Golfo Centro,81.55729039,Muy Alta
30063,9,Golfo Norte,30.27101044,Baja
30064,10,Golfo Centro,87.92557824,Muy Alta
30065,10,Golfo Centro,34.84303578,Baja
30066,10,Golfo Centro,74.92836402,Alta
30067,10,Golfo Centro,82.9600564,Muy Alta
30068,10,Golfo Centro,33.96873227,Baja
30069,10,Golfo Centro,50.79991343,Media
30070,10,Golfo Centro,78.78136668,Alta
30071,10,Golfo Centro,58.1799682,Media
30072,10,Golfo Centro,54.50921586,Media
30073,10,Golfo Centro,62.66726338,Alta
30074,10,Golfo Centro,26.95551581,Baja
30075,10,Golfo Centro,71.39299152,Alta
30076,9,Golfo Norte,95.99324116,Muy Alta
30077,10,Golfo Centro,60.99690855,Alta
30078,9,Golfo Norte,91.83893257,Muy Alta
30079,10,Golfo Centro,63.32701805,Alta
30080,10,Golfo Centro,75.58493104,Alta
30081,10,Golfo Centro,49.55556946,Media
30082,10,Golfo Centro,26.49049438,Baja
30083,10,Golfo Centro,63.69953067,Alta
30084,10,Golfo Centro,79.4298436,Alta
30085,10,Golfo Centro,6.194315731,Muy Baja
30086,10,Golfo Centro,29.2427312,Baja
30087,10,Golfo Centro,3.603859855,Muy Baja
30088,10,Golfo Centro,43.99429262,Media
30089,10,Golfo Centro,22.36720415,Baja
30090,10,Golfo Centro,72.70687385,Alta
30091,10,Golfo Centro,61.15350153,Alta
30092,10,Golfo Centro,37.61058301,Baja
30093,10,Golfo Centro,50.57594596,Media
30094,10,Golfo Centro,78.09295722,Alta
30095,10,Golfo Centro,69.47152629,Alta
30096,10,Golfo Centro,41.27170023,Media
30097,10,Golfo Centro,30.10361736,Baja
30098,10,Golfo Centro,52.70899022,Media
30099,10,Golfo Centro,92.37332866,Muy Alta
30100,10,Golfo Centro,67.22419595,Alta
30101,10,Golfo Centro,74.07709676,Alta
30102,10,Golfo Centro,20.1510893,Baja
30103,10,Golfo Centro,92.01058327,Muy Alta
30104,10,Golfo Centro,91.71527907,Muy Alta
30105,10,Golfo Centro,42.93288036,Media
30106,10,Golfo Centro,50.48712236,Media
30107,10,Golfo Centro,65.53202468,Alta
30108,10,Golfo Centro,17.24362756,Muy Baja
30109,10,Golfo Centro,14.96037555,Muy Baja
30110,10,Golfo Centro,99.97294575,Muy Alta
30111,10,Golfo Centro,14.92403996,Muy Baja
30112,10,Golfo Centro,21.89090649,Baja
30113,10,Golfo Centro,84.39813493,Muy Alta
30114,10,Golfo Centro,7.879585563,Muy Baja
30115,10,Golfo Centro,30.49142436,Baja
30116,10,Golfo Centro,28.50531711,Baja
30117,10,Golfo Centro,45.15617112,Media
30118,10,Golfo Centro,3.474108916,Muy Baja
30119,10,Golfo Centro,25.70914725,Baja
30120,10,Golfo Centro,18.16426514,Muy Baja
30121,9,Golfo Norte,70.67570968,Alta
30122,10,Golfo Centro,46.50891699,Media
30123,9,Golfo Norte,2.777589818,Muy Baja
30124,10,Golfo Centro,30.57065688,Baja
30125,10,Golfo Centro,72.68443462,Alta
30126,10,Golfo Centro,33.8923972,Baja
30127,10,Golfo Centro,75.09900971,Alta
30128,10,Golfo Centro,12.4056787,Muy Baja
30129,9,Golfo Norte,15.4179682,Muy Baja
30130,10,Golfo Centro,35.46123005,Baja
30131,10,Golfo Centro,5.329288199,Muy Baja
30132,10,Golfo Centro,44.10935126,Media
30133,9,Golfo Norte,39.51325955,Baja
30134,10,Golfo Centro,37.91250982,Baja
30135,10,Golfo Centro,51.36496662,Media
30136,10,Golfo Centro,38.70732406,Baja
30137,10,Golfo Centro,91.48554659,Muy Alta
30138,10,Golfo Centro,20.53077977,Baja
30139,10,Golfo Centro,23.50919668,Baja
30140,10,Golfo Centro,58.42331983,Media
30141,10,Golfo Centro,21.0658018,Baja
30142,10,Golfo Centro,26.39348748,Baja
30143,10,Golfo Centro,31.30083758,Baja
30144,10,Golfo Centro,59.59124434,Media
30145,10,Golfo Centro,21.84497397,Baja
30146,10,Golfo Centro,25.65594858,Baja
30147,10,Golfo Centro,65.05234854,Alta
30148,10,Golfo Centro,74.07976474,Alta
30149,10,Golfo Centro,80.62771349,Muy Alta
30150,9,Golfo Norte,49.11413848,Media
30151,9,Golfo Norte,41.84771678,Media
30152,9,Golfo Norte,81.58473038,Muy Alta
30153,9,Golfo Norte,12.94342722,Muy Baja
30154,9,Golfo Norte,55.36689514,Media
30155,9,Golfo Norte,89.47268098,Muy Alta
30156,10,Golfo Centro,60.23054648,Alta
30157,10,Golfo Centro,83.18666461,Muy Alta
30158,10,Golfo Centro,49.31410485,Media
30159,10,Golfo Centro,99.83295338,Muy Alta
30160,10,Golfo Centro,29.48900937,Baja
30161,9,Golfo Norte,72.88670542,Alta
30162,10,Golfo Centro,88.37638325,Muy Alta
30163,10,Golfo Centro,29.88211328,Baja
30164,10,Golfo Centro,20.25849184,Baja
30165,10,Golfo Centro,97.80828292,Muy Alta
30166,10,Golfo Centro,71.10921638,Alta
30167,10,Golfo Centro,40.17898919,Media
30168,10,Golfo Centro,95.5898109,Muy Alta
30169,10,Golfo Centro,50.00505623,Media
30170,10,Golfo Centro,93.8511439,Muy Alta
30171,10,Golfo Centro,93.18197917,Muy Alta
30172,10,Golfo Centro,74.35236215,Alta
30173,10,Golfo Centro,95.53870803,Muy Alta
30174,10,Golfo Centro,40.0284933,Media
30175,10,Golfo Centro,24.92104596,Baja
30176,10,Golfo Centro,46.45864676,Media
30177,10,Golfo Centro,38.37113493,Baja
30178,10,Golfo Centro,43.19220129,Media
30179,10,Golfo Centro,70.34293107,Alta
30180,10,Golfo Centro,78.5813542,Alta
30181,10,Golfo Centro,66.72276696,Alta
30182,10,Golfo Centro,9.755807901,Muy Baja
30183,10,Golfo Centro,11.18719541,Muy Baja
30184,10,Golfo Centro,80.60625044,Muy Alta
30185,10,Golfo Centro,52.9297517,Media
30186,10,Golfo Centro,52.42467108,Media
30187,10,Golfo Centro,20.63373232,Baja
30188,10,Golfo Centro,57.88779042,Media
30189,10,Golfo Centro,4.551545469,Muy Baja
30190,10,Golfo Centro,17.50629905,Muy Baja
30191,10,Golfo Centro,27.13388192,Baja
30192,10,Golfo Centro,20.69040279,Baja
30193,10,Golfo Centro,2.302886199,Muy Baja
30194,10,Golfo Centro,24.1024113,Baja
30195,10,Golfo Centro,84.63659027,Muy Alta
30196,10,Golfo Centro,59.48481004,Media
30197,10,Golfo Centro,23.88914051,Baja
30198,10,Golfo Centro,93.10601891,Muy Alta
30199,10,Golfo Centro,2.354834244,Muy Baja
30200,10,Golfo Centro,57.24393629,Media
30201,10,Golfo Centro,75.73211209,Alta
30202,9,Golfo Norte,92.85951728,Muy Alta
30203,10,Golfo Centro,95.95667379,Muy Alta
30204,10,Golfo Centro,5.696614619,Muy Baja
30205,9,Golfo Norte,16.66284762,Muy Baja
30206,10,Golfo Centro,2.113274287,Muy Baja
30207,10,Golfo Centro,65.39593056,Alta
30208,10,Golfo Centro,7.986826904,Muy Baja
30209,10,Golfo Centro,71.18189836,Alta
30210,10,Golfo Centro,23.00850072,Baja
30211,10,Golfo Centro,18.51688622,Muy Baja
30212,10,Golfo Centro,81.38271943,Muy Alta
31001,12,Peninsula de Yucatan,71.24570649,Alta
31002,12,Peninsula de Yucatan,30.07257523,Baja
31003,12,Peninsula de Yucatan,76.48471587,Alta
31004,12,Peninsula de Yucatan,27.362122,Baja
31005,12,Peninsula de Yucatan,30.91830061,Baja
31006,12,Peninsula de Yucatan,74.18880299,Alta
31007,12,Peninsula de Yucatan,43.72199788,Media
31008,12,Peninsula de Yucatan,80.11533796,Muy Alta
31009,12,Peninsula de Yucatan,34.51492321,Baja
31010,12,Peninsula de Yucatan,99.74607124,Muy Alta
31011,12,Peninsula de Yucatan,68.74430521,Alta
31012,12,Peninsula de Yucatan,64.54990474,Alta
31013,12,Peninsula de Yucatan,16.57977735,Muy Baja
31014,12,Peninsula de Yucatan,76.60487188,Alta
31015,12,Peninsula de Yucatan,72.63700155,Alta
31016,12,Peninsula de Yucatan,46.7545204,Media
31017,12,Peninsula de Yucatan,90.59802696,Muy Alta
31018,12,Peninsula de Yucatan,72.34949963,Alta
31019,12,Peninsula de Yucatan,99.11254897,Muy Alta
31020,12,Peninsula de Yucatan,44.66623814,Media
31021,12,Peninsula de Yucatan,97.60106708,Muy Alta
31022,12,Peninsula de Yucatan,80.0483698,Muy Alta
31023,12,Peninsula de Yucatan,29.13272087,Baja
31024,12,Peninsula de Yucatan,73.43807409,Alta
31025,12,Peninsula de Yucatan,35.65861767,Baja
31026,12,Peninsula de Yucatan,26.30813354,Baja
31027,12,Peninsula de Yucatan,42.3303924,Media
31028,12,Peninsula de Yucatan,69.27813186,Alta
31029,12,Peninsula de Yucatan,81.96373206,Muy Alta
31030,12,Peninsula de Yucatan,91.65291105,Muy Alta
31031,12,Peninsula de Yucatan,81.50723592,Muy Alta
31032,12,Peninsula de Yucatan,70.00896369,Alta
31033,12,Peninsula de Yucatan,78.55468734,Alta
31034,12,Peninsula de Yucatan,82.2641294,Muy Alta
31035,12,Peninsula de Yucatan,91.51021429,Muy Alta
31036,12,Peninsula de Yucatan,93.82241441,Muy Alta
31037,12,Peninsula de Yucatan,53.21927634,Media
31038,12,Peninsula de Yucatan,33.71297371,Baja
31039,12,Peninsula de Yucatan,44.08853752,Media
31040,12,Peninsula de Yucatan,53.06085255,Media
31041,12,Peninsula de Yucatan,50.66724729,Media
31042,12,Peninsula de Yucatan,70.41999861,Alta
31043,12,Peninsula de Yucatan,67.52361787,Alta
31044,12,Peninsula de Yucatan,18.31833272,Muy Baja
31045,12,Peninsula de Yucatan,8.659758254,Muy Baja
31046,12,Peninsula de Yucatan,48.1716995,Media
31047,12,Peninsula de Yucatan,24.70204219,Baja
31048,12,Peninsula de Yucatan,23.62273273,Baja
31049,12,Peninsula de Yucatan,96.28613673,Muy Alta
31050,12,Peninsula de Yucatan,3.101276028,Muy Baja
31051,12,Peninsula de Yucatan,33.29823582,Baja
31052,12,Peninsula de Yucatan,29.25665167,Baja
31053,12,Peninsula de Yucatan,39.32069299,Baja
31054,12,Peninsula de Yucatan,11.97900129,Muy Baja
31055,12,Peninsula de Yucatan,47.81004323,Media
31056,12,Peninsula de Yucatan,5.189742261,Muy Baja
31057,12,Peninsula de Yucatan,8.145436489,Muy Baja
31058,12,Peninsula de Yucatan,3.335211012,Muy Baja
31059,12,Peninsula de Yucatan,19.62420266,Muy Baja
31060,12,Peninsula de Yucatan,48.15047421,Media
31061,12,Peninsula de Yucatan,51.08921952,Media
31062,12,Peninsula de Yucatan,48.53357645,Media
31063,12,Peninsula de Yucatan,26.95889964,Baja
31064,12,Peninsula de Yucatan,19.27518598,Muy Baja
31065,12,Peninsula de Yucatan,25.80979778,Baja
31066,12,Peninsula de Yucatan,39.25605077,Baja
31067,12,Peninsula de Yucatan,47.48573746,Media
31068,12,Peninsula de Yucatan,36.56999994,Baja
31069,12,Peninsula de Yucatan,85.48268511,Muy Alta
31070,12,Peninsula de Yucatan,27.31399653,Baja
31071,12,Peninsula de Yucatan,56.85597639,Media
31072,12,Peninsula de Yucatan,20.78657486,Baja
31073,12,Peninsula de Yucatan,74.81423873,Alta
31074,12,Peninsula de Yucatan,32.51768439,Baja
31075,12,Peninsula de Yucatan,81.81418671,Muy Alta
31076,12,Peninsula de Yucatan,57.49886612,Media
31077,12,Peninsula de Yucatan,58.32030468,Media
31078,12,Peninsula de Yucatan,49.59923344,Media
31079,12,Peninsula de Yucatan,7.341210784,Muy Baja
31080,12,Peninsula de Yucatan,46.21336224,Media
31081,12,Peninsula de Yucatan,74.5957529,Alta
31082,12,Peninsula de Yucatan,63.63135072,Alta
31083,12,Peninsula de Yucatan,59.94419591,Media
31084,12,Peninsula de Yucatan,54.86187598,Media
31085,12,Peninsula de Yucatan,63.10169924,Alta
31086,12,Peninsula de Yucatan,72.69651174,Alta
31087,12,Peninsula de Yucatan,73.05306415,Alta
31088,12,Peninsula de Yucatan,43.1969967,Media
31089,12,Peninsula de Yucatan,25.94456783,Baja
31090,12,Peninsula de Yucatan,78.07517418,Alta
31091,12,Peninsula de Yucatan,56.15116734,Media
31092,12,Peninsula de Yucatan,98.1837969,Muy Alta
31093,12,Peninsula de Yucatan,18.98711629,Muy Baja
31094,12,Peninsula de Yucatan,81.61568075,Muy Alta
31095,12,Peninsula de Yucatan,28.34815497,Baja
31096,12,Peninsula de Yucatan,55.30694155,Media
31097,12,Peninsula de Yucatan,73.79328963,Alta
31098,12,Peninsula de Yucatan,20.74163338,Baja
31099,12,Peninsula de Yucatan,92.30780521,Muy Alta
31100,12,Peninsula de Yucatan,52.87044839,Media
31101,12,Peninsula de Yucatan,21.97481512,Baja
31102,12,Peninsula de Yucatan,60.1422685,Alta
31103,12,Peninsula de Yucatan,75.47524202,Alta
31104,12,Peninsula de Yucatan,95.58046557,Muy Alta
31105,12,Peninsula de Yucatan,20.22196649,Baja
31106,12,Peninsula de Yucatan,29.00266987,Baja
32001,8,Lerma Santiago Pacifico,17.74595745,Muy Baja
32002,8,Lerma Santiago Pacifico,19.51066887,Muy Baja
32003,8,Lerma Santiago Pacifico,12.28304432,Muy Baja
32004,8,Lerma Santiago Pacifico,28.30442427,Baja
32005,7,Cuencas Centrales del Norte,11.7480377,Muy Baja
32006,7,Cuencas Centrales del Norte,40.63534514,Media
32007,7,Cuencas Centrales del Norte,21.47426845,Baja
32008,8,Lerma Santiago Pacifico,29.56518237,Baja
32009,3,Pacifico Norte,39.21265571,Baja
32010,7,Cuencas Centrales del Norte,15.59160989,Muy Baja
32011,8,Lerma Santiago Pacifico,56.97535625,Media
32012,8,Lerma Santiago Pacifico,37.5770164,Baja
32013,7,Cuencas Centrales del Norte,37.1495756,Baja
32014,7,Cuencas Centrales del Norte,33.72097887,Baja
32015,8,Lerma Santiago Pacifico,26.2496787,Baja
32016,7,Cuencas Centrales del Norte,47.64124102,Media
32017,7,Cuencas Centrales del Norte,6.300418197,Muy Baja
32018,8,Lerma Santiago Pacifico,46.82438198,Media
32019,8,Lerma Santiago Pacifico,31.59995138,Baja
32020,8,Lerma Santiago Pacifico,30.20176692,Baja
32021,8,Lerma Santiago Pacifico,25.28078364,Baja
32022,7,Cuencas Centrales del Norte,30.43205066,Baja
32023,8,Lerma Santiago Pacifico,5.548932768,Muy Baja
32024,7,Cuencas Centrales del Norte,19.75322429,Muy Baja
32025,8,Lerma Santiago Pacifico,37.45568816,Baja
32026,7,Cuencas Centrales del Norte,48.08062711,Media
32027,7,Cuencas Centrales del Norte,40.20771941,Media
32028,8,Lerma Santiago Pacifico,27.03541071,Baja
32029,7,Cuencas Centrales del Norte,14.61905247,Muy Baja
32030,8,Lerma Santiago Pacifico,21.8584443,Baja
32031,8,Lerma Santiago Pacifico,22.16735631,Baja
32032,7,Cuencas Centrales del Norte,20.26755782,Baja
32033,8,Lerma Santiago Pacifico,21.76666039,Baja
32034,8,Lerma Santiago Pacifico,20.075998,Baja
32035,7,Cuencas Centrales del Norte,41.79166965,Media
32036,8,Lerma Santiago Pacifico,56.0328891,Media
32037,7,Cuencas Centrales del Norte,58.2398087,Media
32038,7,Cuencas Centrales del Norte,45.20632521,Media
32039,7,Cuencas Centrales del Norte,22.57729814,Baja
32040,7,Cuencas Centrales del Norte,22.79741559,Baja
32041,7,Cuencas Centrales del Norte,87.81150689,Muy Alta
32042,3,Pacifico Norte,31.05064648,Baja
32043,8,Lerma Santiago Pacifico,46.32246384,Media
32044,8,Lerma Santiago Pacifico,33.50468015,Baja
32045,8,Lerma Santiago Pacifico,15.99368068,Muy Baja
32046,8,Lerma Santiago Pacifico,28.21950155,Baja
32047,8,Lerma Santiago Pacifico,6.485273163,Muy Baja
32048,8,Lerma Santiago Pacifico,17.12847339,Muy Baja
32049,8,Lerma Santiago Pacifico,30.40375987,Baja
32050,7,Cuencas Centrales del Norte,43.48447513,Media
32051,7,Cuencas Centrales del Norte,46.84271139,Media
32052,8,Lerma Santiago Pacifico,15.5529434,Muy Baja
32053,7,Cuencas Centrales del Norte,48.30579055,Media
32054,7,Cuencas Centrales del Norte,29.57078483,Baja
32055,8,Lerma Santiago Pacifico,37.46832731,Baja
32056,7,Cuencas Centrales del Norte,12.13554165,Muy Baja
32057,7,Cuencas Centrales del Norte,42.31364667,Media
32058,8,Lerma Santiago Pacifico,27.66293075,Baja
